,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Customer Status,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
3604,0,0.04918032786885246,1,1,9,0.9859154929577465,True,1,2,1,2,2,2,2,2,2,2,0,0,0.7759223300970873,0.7297369028386799,0.0,1.0,0.7482972014632285,1,False,True,False,False,False,True,True,False,False
3605,0,0.04918032786885246,1,0,4,0.6619718309859155,True,1,2,1,0,2,0,2,2,2,2,2,1,0.8939805825242717,0.5844391876298177,0.0,0.0,0.5285127583653134,1,False,False,True,True,False,False,False,True,False
3606,1,0.5081967213114754,1,0,3,0.49295774647887325,False,1,2,1,0,0,0,0,2,2,2,2,1,0.8155339805825242,0.39481306254327253,0.0,0.0,0.0604928297313674,1,False,False,True,True,False,False,True,False,False
3607,1,0.836065573770492,1,0,9,0.014084507042253521,True,1,0,1,0,0,0,0,0,0,0,2,0,0.622135922330097,0.014176090468497576,0.0,0.0,0.019631275387688236,1,False,False,True,True,False,False,True,False,False
3608,0,0.34426229508196726,1,0,5,0.6901408450704226,True,1,2,1,0,0,2,0,2,2,2,2,0,0.665631067961165,0.44511885529656126,0.0,0.0,0.13282950694584708,1,False,True,False,False,True,False,True,False,False
3609,0,0.5573770491803279,0,0,0,0.02816901408450704,True,1,0,1,0,2,0,2,2,2,2,2,1,0.6625242718446601,0.025998153704131086,0.0,0.0,0.03281323638322225,1,False,True,False,True,False,False,True,False,False
3610,1,0.6557377049180328,0,0,0,0.4225352112676057,False,1,0,0,1,1,1,1,1,1,1,1,0,0.236504854368932,0.07151511654742672,0.0,0.0,0.30063230772683414,1,False,False,False,False,False,True,False,True,False
3611,1,0.47540983606557374,0,0,0,0.8732394366197184,True,0,1,1,2,2,0,2,0,0,0,2,1,0.3930097087378641,0.29657858296792056,0.0,0.0,0.0,1,False,True,False,False,True,False,True,False,False
3612,1,0.3606557377049181,1,1,0,0.7464788732394366,True,0,1,1,0,0,2,2,0,2,2,0,0,0.43495145631067955,0.27755019616893606,0.0,0.6000000000000001,0.0,1,False,True,False,False,False,True,False,True,False
3613,0,0.7049180327868853,1,0,1,0.7746478873239437,True,1,2,1,2,0,0,0,2,0,0,2,0,0.5840776699029125,0.40310985460420035,0.0,0.0,0.6239816872012389,1,False,True,False,False,True,False,True,False,False
3614,0,0.7377049180327869,1,0,6,0.5915492957746479,False,1,2,1,2,2,0,2,2,2,2,2,0,0.749126213592233,0.41030463881837065,0.0,0.0,0.25428084113198235,1,True,False,False,False,False,True,False,True,False
3615,1,0.1311475409836066,0,0,0,0.33802816901408456,False,1,0,1,2,0,2,2,2,2,2,2,1,0.8970873786407766,0.30778329102238633,0.0,0.0,0.07293700486994772,1,False,False,True,True,False,False,True,False,False
3616,1,0.8852459016393442,0,0,0,0.33802816901408456,True,1,2,1,0,2,2,0,2,2,0,2,0,0.9005825242718446,0.30422917147472883,0.0,0.0,0.3249904620839786,0,False,False,True,True,False,False,False,True,False
3617,0,0.04918032786885246,1,0,1,0.8591549295774649,True,1,0,1,2,2,2,0,2,0,0,2,1,0.6368932038834951,0.4921993999538426,0.0,0.0,0.11148701721313317,1,True,False,False,False,False,True,False,True,False
3618,1,0.7049180327868853,1,3,10,0.676056338028169,True,1,0,1,0,2,2,0,2,0,0,2,1,0.7798058252427185,0.5164839603046387,0.0,0.0,0.1613759285441774,1,False,False,True,True,False,False,False,True,False
3619,1,0.24590163934426235,0,0,0,0.0,False,1,0,1,0,0,0,0,0,0,0,2,1,0.43339805825242717,0.0031156242787906754,0.0,0.0,0.0038207769474180304,1,True,False,False,True,False,False,False,True,False
3620,1,0.459016393442623,0,0,0,0.09859154929577466,True,0,1,1,2,0,0,0,0,0,0,0,0,0.305631067961165,0.02280752365566582,0.0,0.06666666666666667,0.0,1,True,False,False,True,False,False,False,True,False
3621,0,0.24590163934426235,1,0,1,0.0,False,1,0,1,0,0,0,0,0,0,0,2,1,0.6198058252427183,0.005885068082160165,0.0,0.0,0.0031082385152270027,0,False,False,True,True,False,False,True,False,False
3622,1,0.9180327868852459,1,0,4,1.0,True,1,2,1,2,2,2,2,2,2,2,2,1,0.9669902912621359,0.9592834064158783,0.0,0.0,0.11310846293678045,1,False,False,True,False,False,True,False,False,True
3623,0,0.29508196721311475,1,1,6,0.8732394366197184,True,1,0,1,2,0,0,0,0,0,0,2,1,0.47106796116504845,0.36954188783752595,0.743924482827877,0.0,0.44748535649363774,1,False,True,False,False,False,True,True,False,False
3624,1,0.4098360655737705,0,0,0,0.7464788732394366,True,1,2,1,0,0,2,0,0,2,2,2,0,0.7720388349514563,0.5597392107085161,0.0,0.0,0.5350434255705918,1,False,False,True,True,False,False,False,True,False
3625,0,0.04918032786885246,1,0,1,0.4507042253521127,True,1,2,1,2,0,2,0,2,2,2,2,1,0.8831067961165048,0.3978998384491115,0.0,0.0,0.38519995960412046,0,False,False,True,False,True,False,False,False,True
3626,1,0.3278688524590164,0,0,0,0.4225352112676057,False,1,2,1,0,2,0,2,2,0,0,2,1,0.629514563106796,0.2480210016155089,0.0,0.0,0.05565654525460626,1,True,False,False,True,False,False,True,False,False
3627,1,0.5245901639344263,0,0,0,0.1267605633802817,True,1,2,1,2,0,0,0,2,2,2,2,0,0.8431067961165047,0.11421070851603969,0.0,0.0,0.07734127785632533,0,False,False,True,True,False,False,True,False,False
3628,0,0.5409836065573771,1,0,7,0.8169014084507042,True,1,2,1,2,2,2,0,2,2,2,2,1,0.9254368932038834,0.7545522732517886,0.0,0.0,0.669822594762001,1,False,False,True,False,True,False,False,True,False
3629,0,0.4426229508196722,0,1,0,0.11267605633802817,False,1,0,1,2,0,2,2,0,2,2,2,0,0.7999999999999999,0.09825178859912302,0.0,0.0,0.10629165825085841,1,False,False,True,True,False,False,True,False,False
3630,0,0.9344262295081968,0,0,0,0.1267605633802817,False,0,1,1,0,0,0,2,0,0,0,0,1,0.30796116504854365,0.031456265866605125,0.0,0.7333333333333334,0.0,0,True,False,False,True,False,False,True,False,False
3631,1,0.7049180327868853,0,0,0,0.0,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23262135922330096,0.00013270251557812116,0.0,0.0,0.004940079445229921,0,False,False,False,True,False,False,True,False,False
3632,1,0.5901639344262295,0,0,0,0.04225352112676056,False,1,0,0,1,1,1,1,1,1,1,1,1,0.23262135922330096,0.004667666743595662,0.0,0.0,0.03911667676563658,1,False,False,False,True,False,False,False,True,False
3633,1,0.8032786885245903,0,0,0,0.5211267605633804,False,1,2,1,0,0,0,0,2,2,0,2,0,0.8135922330097086,0.419363027925225,0.9202651134766017,0.0,0.500594717116632,1,False,False,True,False,False,True,True,False,False
3634,0,0.4098360655737705,0,0,0,0.2112676056338028,False,1,0,1,0,2,0,0,0,0,0,2,0,0.6609708737864076,0.13778559889222247,0.0,0.0,0.1706501492403331,1,False,False,True,True,False,False,True,False,False
3635,1,0.21311475409836067,0,0,0,0.9295774647887325,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23262135922330096,0.14919801523194093,0.0,0.0,0.2879440741488813,1,False,False,False,False,False,True,True,False,False
3636,0,0.4918032786885246,0,0,0,0.26760563380281693,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23067961165048542,0.04478998384491115,0.0,0.0,0.08903925132969771,1,False,False,False,False,False,True,False,True,False
3637,0,0.0655737704918033,1,0,2,0.8873239436619719,False,1,0,1,2,2,2,2,0,2,2,2,1,0.6551456310679611,0.5470516962843296,0.0,0.0,0.3237056486905003,1,True,False,False,False,False,True,False,False,True
3638,1,0.2622950819672132,1,0,1,0.3802816901408451,False,1,0,1,0,2,2,2,2,0,0,2,0,0.7992233009708738,0.31728017539810754,0.0,0.0,0.21474898449247068,1,False,False,True,False,True,False,True,False,False
3639,0,0.2622950819672132,1,1,3,0.9859154929577465,True,1,2,1,2,2,2,2,0,0,0,0,1,0.8166990291262136,0.7791426263558736,0.0,0.0,0.6877482663434997,1,False,False,True,False,True,False,False,True,False
3640,0,0.47540983606557374,0,0,0,0.28169014084507044,False,1,0,1,0,2,2,2,2,2,2,2,1,0.8897087378640776,0.2562427879067621,0.0,0.0,0.21390459839763012,1,False,False,True,False,True,False,False,True,False
3641,1,0.7540983606557378,0,0,0,0.02816901408450704,True,1,2,1,0,0,0,0,2,2,2,2,1,0.8143689320388349,0.03657396722824833,0.0,0.0,0.03179492358446106,1,False,False,True,False,False,True,True,False,False
3642,1,0.1311475409836066,1,3,3,0.4225352112676057,True,1,2,1,2,0,2,0,2,0,0,2,0,0.8392233009708737,0.35348488345257323,0.0,0.0,0.31732927130321603,1,False,False,True,False,True,False,True,False,False
3643,1,0.6229508196721312,1,0,6,0.5070422535211268,False,1,2,1,2,0,0,0,0,0,0,2,1,0.5052427184466018,0.23216593584121856,0.0,0.0,0.28450200857290336,1,False,True,False,True,False,False,False,False,True
3644,1,0.5245901639344263,1,3,1,0.943661971830986,False,1,2,1,2,2,2,0,2,2,2,2,1,0.9335922330097087,0.8595315024232634,0.0,0.0,0.35233061783253666,1,False,False,True,False,False,True,True,False,False
3645,0,0.11475409836065575,0,0,0,0.46478873239436624,False,1,2,1,0,0,0,0,2,0,0,0,0,0.7405825242718446,0.33207939072236325,0.0,0.0,0.2245225431450437,1,False,False,True,True,False,False,True,False,False
3646,0,0.18032786885245905,0,0,0,0.11267605633802817,True,0,1,1,2,0,2,2,2,2,2,2,0,0.5320388349514563,0.0601257789060697,0.0,0.0,0.0,0,True,False,False,True,False,False,False,False,True
3647,0,0.2295081967213115,1,1,6,0.3802816901408451,True,1,2,1,0,0,0,0,0,0,0,2,0,0.4652427184466019,0.16056427417493654,0.0,0.0,0.3252653784869499,1,False,True,False,True,False,False,False,True,False
3648,0,0.4098360655737705,0,3,0,0.02816901408450704,False,0,1,1,0,2,0,0,0,0,0,2,0,0.30796116504854365,0.008221786291253173,0.0,0.0,0.0,1,False,True,False,True,False,False,False,False,True
3649,0,0.21311475409836067,1,1,3,0.14084507042253522,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23999999999999996,0.021174705746595895,0.0,0.0,0.007776206826903657,1,False,False,False,False,False,True,False,True,False
3650,0,0.29508196721311475,0,0,0,0.014084507042253521,True,1,0,1,0,0,2,0,0,0,0,2,1,0.6664077669902911,0.01638010616201246,0.0,0.0,0.013639219910680223,0,False,False,True,True,False,False,True,False,False
3651,1,0.1311475409836066,0,0,0,0.22535211267605634,False,1,0,1,0,0,0,0,0,0,0,2,0,0.4240776699029126,0.07645972767135933,0.0,0.0,0.06209183329967011,1,True,False,False,False,True,False,False,True,False
3652,1,0.3114754098360656,1,2,1,0.9577464788732395,False,1,0,1,2,2,0,2,2,2,2,2,1,0.9036893203883494,0.8357892914839603,0.0,0.0,0.8303878004443548,1,False,False,True,False,False,True,False,True,False
3653,1,0.0655737704918033,1,0,8,0.5070422535211268,True,1,2,1,0,0,2,2,2,0,0,2,0,0.8100970873786407,0.3972017078236787,0.0,0.0,0.13628279359949733,1,False,False,True,False,False,True,False,True,False
3654,1,0.8852459016393442,0,0,0,0.04225352112676056,True,0,1,1,0,0,0,0,0,0,0,2,1,0.27339805825242713,0.009658435264251097,0.0,0.0,0.0,0,False,True,False,True,False,False,True,False,False
3655,1,0.7377049180327869,0,0,0,0.0,True,1,2,1,0,2,0,0,0,2,2,2,1,0.7833009708737863,0.008314101084698822,0.0,0.0,0.0024013106218721252,0,False,False,True,True,False,False,False,True,False
3656,0,0.5081967213114754,1,0,2,1.0,True,1,2,1,0,2,2,2,2,2,2,2,1,0.920388349514563,0.9214170320793907,0.0,0.0,0.7764088063017572,1,False,False,True,False,True,False,True,False,False
3657,1,0.11475409836065575,1,3,4,0.09859154929577466,False,1,0,1,0,0,2,0,2,2,2,2,1,0.8135922330097086,0.08547772905608124,0.0,0.0,0.049686931932942845,1,False,False,True,True,False,False,True,False,False
3658,0,0.0,1,0,1,0.676056338028169,False,0,1,1,2,0,0,2,0,0,0,2,1,0.35572815533980573,0.20346180475421188,0.0,0.0,0.0,1,True,False,False,False,True,False,False,True,False
3659,1,0.1311475409836066,0,0,0,0.36619718309859156,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23184466019417477,0.05206554350334642,0.0,0.0,0.36091193698242785,1,False,False,False,False,False,True,False,True,False
3660,1,0.04918032786885246,0,0,0,0.04225352112676056,False,1,2,1,0,0,0,2,0,2,2,2,0,0.5867961165048543,0.025201938610662358,0.0,0.0,0.014935254381830833,1,True,False,False,True,False,False,False,True,False
3661,1,0.14754098360655737,1,0,0,1.0,False,1,2,1,2,2,0,2,2,2,2,2,1,0.9238834951456311,0.9065543503346412,0.0,0.0,0.429408200363563,1,False,False,True,False,False,True,False,True,False
3662,1,0.3114754098360656,1,0,2,0.014084507042253521,True,1,0,1,0,2,0,2,0,2,2,0,1,0.5763106796116505,0.0144068774521117,0.0,0.2,0.0024742476267420725,1,False,True,False,True,False,False,False,True,False
3663,1,0.459016393442623,0,0,0,0.014084507042253521,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23262135922330096,0.003334871913224094,0.0,0.0,0.017645144639691197,1,False,False,False,False,True,False,False,True,False
3664,1,0.29508196721311475,1,2,0,0.9295774647887325,True,1,2,1,0,2,2,0,2,2,2,2,1,0.8963106796116505,0.8043676436648973,0.0,0.0,0.7326409928409525,1,False,False,True,False,True,False,True,False,False
3665,0,0.1311475409836066,0,0,0,0.11267605633802817,False,1,0,1,0,2,0,2,2,0,0,0,0,0.5922330097087378,0.0694380336948996,0.0,0.06666666666666667,0.06263886083619472,0,True,False,False,True,False,False,False,False,True
3666,0,0.47540983606557374,0,0,0,0.04225352112676056,False,1,0,1,0,0,0,0,0,0,0,2,1,0.43495145631067955,0.02017078236787445,0.0,0.0,0.01691016405215557,0,True,False,False,True,False,False,False,False,True
3667,1,0.6065573770491803,0,0,0,0.295774647887324,True,1,2,1,0,2,0,0,0,0,0,0,1,0.6900970873786406,0.18248903761827834,0.0,0.33333333333333337,0.1873078390448619,1,False,False,True,True,False,False,False,True,False
3668,0,0.7377049180327869,0,0,0,0.6619718309859155,False,1,0,1,0,2,0,0,0,0,0,2,0,0.6613592233009709,0.43316985921994,0.0,0.0,0.5555779977109002,1,False,False,True,False,True,False,True,False,False
3669,0,0.24590163934426235,0,0,0,0.647887323943662,False,1,0,0,1,1,1,1,1,1,1,1,1,0.23728155339805823,0.10695822755596586,0.0,0.0,0.5892272043807087,1,False,False,False,False,False,True,False,True,False
3670,0,0.4918032786885246,1,0,5,0.9154929577464789,True,1,2,1,2,2,2,0,0,0,0,0,0,0.5972815533980582,0.5021290099238402,0.0,0.4666666666666667,0.8220561502726723,1,False,True,False,False,False,True,True,False,False
3671,0,0.14754098360655737,0,3,0,0.5070422535211268,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23533980582524272,0.08499884606508193,0.0,0.0,0.1061822527435535,1,False,False,False,False,True,False,True,False,False
3672,1,0.8524590163934426,1,0,1,0.0,False,1,2,1,0,0,0,0,2,2,0,2,1,0.8163106796116504,0.008804523424878835,0.0,0.0,0.001371776745438632,0,False,False,True,True,False,False,True,False,False
3673,1,1.0,1,2,5,0.295774647887324,False,0,1,1,2,0,0,0,0,2,0,2,0,0.38873786407766986,0.09939995384260329,0.0,0.0,0.0,0,True,False,False,True,False,False,False,False,True
3674,0,0.6557377049180328,1,3,7,0.7746478873239437,False,1,0,1,2,2,2,0,0,0,0,2,1,0.5537864077669903,0.3840295407339026,0.0,0.0,0.29832357099575846,1,True,False,False,False,False,True,False,True,False
3675,0,0.18032786885245905,0,0,0,1.0,True,1,2,1,2,2,2,2,2,2,2,2,1,0.9533980582524271,0.9432033233325641,0.0,0.0,0.7117753989093114,1,False,False,True,False,False,True,False,True,False
3676,1,0.21311475409836067,0,0,0,0.1267605633802817,True,1,0,1,0,0,0,2,2,2,2,2,1,0.8163106796116504,0.09765751211631665,0.8686483229564169,0.0,0.12817275971184272,1,False,False,True,True,False,False,False,True,False
3677,1,0.08196721311475408,0,0,0,0.11267605633802817,False,1,0,1,2,0,2,2,2,0,2,2,1,0.6174757281553398,0.07321140087699055,0.0,0.0,0.08692688345788731,1,False,True,False,True,False,False,False,True,False
3678,0,0.19672131147540983,0,0,0,0.47887323943661975,False,1,0,0,1,1,1,1,1,1,1,1,0,0.22718446601941747,0.06910339256865913,0.0,0.0,0.3712353284409435,1,False,False,False,True,False,False,True,False,False
3679,1,0.9180327868852459,0,0,0,0.0,False,1,0,1,0,0,0,0,0,0,0,0,1,0.6174757281553398,0.005850450034618047,0.0,0.5333333333333333,0.011557710002468639,0,False,False,True,True,False,False,True,False,False
3680,1,0.8852459016393442,1,0,10,0.7464788732394366,False,1,2,1,0,0,0,0,0,0,0,2,0,0.6524271844660193,0.4500750057696746,0.0,0.0,0.5326196727933752,1,False,False,True,True,False,False,True,False,False
3681,0,0.8032786885245903,0,0,0,0.0,False,1,2,1,0,0,0,0,2,0,0,2,1,0.7433009708737863,0.0077198246018924535,0.0,0.0,0.012850939204201174,0,False,False,True,True,False,False,True,False,False
3682,1,0.5409836065573771,0,0,0,0.8732394366197184,True,1,2,1,0,2,2,0,2,2,2,2,1,0.8912621359223301,0.7521001615508885,0.0,0.0,0.8615683700262574,1,False,False,True,False,False,True,True,False,False
3683,0,0.8688524590163934,0,0,0,0.7323943661971831,True,1,0,1,2,2,0,2,0,2,2,2,1,0.8291262135922329,0.5986325871220863,0.0,0.0,0.5141329473282614,1,False,False,True,False,True,False,False,True,False
3684,0,0.3278688524590164,0,0,0,0.0,True,1,0,1,0,2,0,0,0,0,0,2,1,0.665631067961165,0.0065658896838218335,0.0,0.0,0.002538768823357796,0,False,False,True,True,False,False,True,False,False
3685,1,0.39344262295081966,1,2,1,0.9295774647887325,False,1,0,1,2,2,0,2,0,0,0,2,0,0.5440776699029126,0.45871797830602357,0.0,0.0,0.12273334231019549,1,True,False,False,False,True,False,False,True,False
3686,0,0.6065573770491803,1,0,9,0.9859154929577465,False,1,2,1,0,2,2,2,2,2,2,2,1,0.7246601941747572,0.6780175398107546,0.7519582245430808,0.0,0.2670925065643305,1,False,True,False,False,False,True,False,True,False
3687,0,0.03278688524590162,1,3,5,0.5774647887323944,True,1,2,1,2,2,0,0,2,0,0,0,1,0.8112621359223301,0.45061158550657743,0.0,0.9333333333333333,0.07505217801117621,1,False,False,True,False,True,False,False,True,False
3688,0,0.3278688524590164,1,2,4,0.15492957746478872,False,1,2,0,1,1,1,1,1,1,1,1,0,0.27378640776699026,0.029529194553427184,0.0,0.0,0.13327273951390292,1,False,False,False,False,False,True,False,True,False
3689,1,0.7704918032786886,1,0,10,0.7887323943661972,False,1,0,1,0,2,2,0,2,0,0,2,1,0.781747572815534,0.5978536810523887,0.0,0.0,0.7454554635427187,1,False,False,True,False,True,False,True,False,False
3690,1,0.5081967213114754,1,3,5,0.47887323943661975,True,1,0,1,0,2,0,2,2,0,0,2,1,0.774368932038835,0.36312024001846294,0.0,0.0,0.015022217733791154,1,False,False,True,False,True,False,True,False,False
3691,1,0.7377049180327869,0,2,0,0.4507042253521127,False,0,1,1,2,0,0,2,0,0,0,2,0,0.34213592233009704,0.12637318255250404,0.0,0.0,0.0,1,True,False,False,False,True,False,False,True,False
3692,1,0.6721311475409837,1,1,1,0.8591549295774649,False,1,2,0,1,1,1,1,1,1,1,1,0,0.27029126213592236,0.16818024463420264,0.0,0.0,0.2866312080612222,1,False,False,False,False,True,False,True,False,False
3693,1,0.5573770491803279,0,0,0,0.33802816901408456,True,1,0,1,2,0,0,0,0,0,0,2,0,0.654757281553398,0.2231075467343642,0.8142197228359107,0.0,0.12132790233173996,1,False,False,True,True,False,False,True,False,False
3694,0,0.6065573770491803,1,0,1,0.35211267605633806,False,1,0,1,0,0,0,2,0,2,2,2,0,0.7448543689320388,0.2512866374336487,0.0,0.0,0.30823178258039907,1,False,False,True,True,False,False,False,True,False
3695,0,0.6065573770491803,0,2,0,0.5352112676056339,False,0,1,1,0,0,2,0,0,0,0,0,0,0.31145631067961166,0.12837525963535656,0.0,1.0,0.0,0,False,True,False,True,False,False,False,True,False
3696,0,0.5901639344262295,0,0,0,0.46478873239436624,False,1,0,1,2,2,0,0,0,2,2,2,0,0.5774757281553398,0.23473921070851608,0.9317131954207671,0.0,0.4345474539374762,1,False,True,False,False,True,False,True,False,False
3697,0,0.21311475409836067,1,2,4,0.676056338028169,False,1,0,1,2,2,2,2,2,2,2,2,1,0.7549514563106796,0.499215324255712,0.0,0.0,0.45457427231311304,1,False,True,False,False,True,False,False,True,False
3698,1,0.5081967213114754,0,0,0,0.25352112676056343,False,0,1,1,0,0,2,0,2,0,0,2,1,0.385631067961165,0.08245441957073622,0.0,0.0,0.0,0,False,True,False,True,False,False,True,False,False
3699,1,0.7377049180327869,0,0,0,0.22535211267605634,False,1,0,1,2,2,0,0,0,0,0,2,1,0.5087378640776699,0.10562543272559428,0.0,0.0,0.16061850580129716,1,False,True,False,True,False,False,False,True,False
3700,1,0.6065573770491803,0,0,0,0.7323943661971831,True,1,0,1,0,2,0,2,0,0,0,0,1,0.7036893203883494,0.4995730440803139,0.7923277766619803,0.6000000000000001,0.7316507327363722,1,False,False,True,True,False,False,False,True,False
3701,1,0.21311475409836067,1,2,10,0.0,False,1,0,1,2,0,0,0,0,0,0,2,1,0.4563106796116505,0.0034560350796215096,0.0,0.0,0.00736663749186472,1,False,True,False,True,False,False,False,True,False
3702,1,0.3606557377049181,1,0,7,0.971830985915493,True,1,0,1,2,2,0,2,0,2,2,2,0,0.6054368932038835,0.5360431571659358,0.0,0.0,0.4895475661482529,1,False,True,False,False,False,True,False,True,False
3703,0,0.459016393442623,0,0,0,0.014084507042253521,True,1,0,1,0,2,0,2,0,0,0,2,1,0.5052427184466018,0.009687283637202861,0.0,0.0,0.0238728427478175,0,False,True,False,True,False,False,False,True,False
